Fri Aug 21 2015 16:32:33 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Aug 21 2015 16:55:00 GMT+0800 (Malay Peninsula Standard Time),,s10w76,focus,
Fri Aug 21 2015 16:55:00 GMT+0800 (Malay Peninsula Standard Time),,s10w77,focus,
Fri Aug 21 2015 16:55:01 GMT+0800 (Malay Peninsula Standard Time),,s10w78,focus,
Fri Aug 21 2015 16:55:01 GMT+0800 (Malay Peninsula Standard Time),,s10w79,focus,
Fri Aug 21 2015 16:55:02 GMT+0800 (Malay Peninsula Standard Time),,s10w80,focus,
Fri Aug 21 2015 16:55:02 GMT+0800 (Malay Peninsula Standard Time),,s10w81,focus,
Fri Aug 21 2015 16:55:03 GMT+0800 (Malay Peninsula Standard Time),,s10w82,focus,
Fri Aug 21 2015 16:55:03 GMT+0800 (Malay Peninsula Standard Time),,s10w83,focus,
Fri Aug 21 2015 16:55:08 GMT+0800 (Malay Peninsula Standard Time),,s10w84,focus,
Fri Aug 21 2015 16:55:08 GMT+0800 (Malay Peninsula Standard Time),,s10w85,focus,
Fri Aug 21 2015 16:55:09 GMT+0800 (Malay Peninsula Standard Time),,s10w86,focus,
Fri Aug 21 2015 16:55:10 GMT+0800 (Malay Peninsula Standard Time),,s10w87,focus,
Fri Aug 21 2015 16:55:11 GMT+0800 (Malay Peninsula Standard Time),,s10w86,focus,
Fri Aug 21 2015 16:55:12 GMT+0800 (Malay Peninsula Standard Time),,s10w86,label,"G"
Fri Aug 21 2015 16:55:17 GMT+0800 (Malay Peninsula Standard Time),,s10w87,focus,
Fri Aug 21 2015 16:55:18 GMT+0800 (Malay Peninsula Standard Time),,s10w88,focus,
Fri Aug 21 2015 16:55:20 GMT+0800 (Malay Peninsula Standard Time),,s10w89,focus,
Fri Aug 21 2015 16:55:20 GMT+0800 (Malay Peninsula Standard Time),,s10w90,focus,
Fri Aug 21 2015 16:55:21 GMT+0800 (Malay Peninsula Standard Time),,s10w91,focus,
Fri Aug 21 2015 16:55:27 GMT+0800 (Malay Peninsula Standard Time),,s10w92,focus,
Fri Aug 21 2015 16:55:34 GMT+0800 (Malay Peninsula Standard Time),,s10w93,focus,
Fri Aug 21 2015 16:55:36 GMT+0800 (Malay Peninsula Standard Time),,s10w94,focus,
Fri Aug 21 2015 16:55:37 GMT+0800 (Malay Peninsula Standard Time),,s10w95,focus,
Fri Aug 21 2015 16:55:41 GMT+0800 (Malay Peninsula Standard Time),,s10w95,label,"^"
Fri Aug 21 2015 16:55:44 GMT+0800 (Malay Peninsula Standard Time),,s10w96,focus,
Fri Aug 21 2015 16:55:46 GMT+0800 (Malay Peninsula Standard Time),,s10w97,focus,
Fri Aug 21 2015 16:55:46 GMT+0800 (Malay Peninsula Standard Time),,s10w98,focus,
Fri Aug 21 2015 16:55:47 GMT+0800 (Malay Peninsula Standard Time),,s10w99,focus,
Fri Aug 21 2015 16:55:48 GMT+0800 (Malay Peninsula Standard Time),,s10w100,focus,
Fri Aug 21 2015 16:55:50 GMT+0800 (Malay Peninsula Standard Time),,s10w101,focus,
Fri Aug 21 2015 16:56:45 GMT+0800 (Malay Peninsula Standard Time),,s10w102,focus,
Fri Aug 21 2015 16:57:08 GMT+0800 (Malay Peninsula Standard Time),,s10w103,focus,
Fri Aug 21 2015 16:57:10 GMT+0800 (Malay Peninsula Standard Time),,s10w104,focus,
Fri Aug 21 2015 16:57:10 GMT+0800 (Malay Peninsula Standard Time),,s10w105,focus,
Fri Aug 21 2015 16:57:11 GMT+0800 (Malay Peninsula Standard Time),,s10w106,focus,
Fri Aug 21 2015 16:57:12 GMT+0800 (Malay Peninsula Standard Time),,s10w107,focus,
Fri Aug 21 2015 16:57:13 GMT+0800 (Malay Peninsula Standard Time),,s10w108,focus,
Fri Aug 21 2015 16:57:14 GMT+0800 (Malay Peninsula Standard Time),,s10w109,focus,
Fri Aug 21 2015 16:57:14 GMT+0800 (Malay Peninsula Standard Time),,s10w110,focus,
Fri Aug 21 2015 16:57:14 GMT+0800 (Malay Peninsula Standard Time),,s10w111,focus,
Fri Aug 21 2015 16:57:15 GMT+0800 (Malay Peninsula Standard Time),,s10w112,focus,
Fri Aug 21 2015 16:57:15 GMT+0800 (Malay Peninsula Standard Time),,s10w113,focus,
Fri Aug 21 2015 16:57:15 GMT+0800 (Malay Peninsula Standard Time),,s10w114,focus,
Fri Aug 21 2015 16:57:18 GMT+0800 (Malay Peninsula Standard Time),,s10w115,focus,
Fri Aug 21 2015 16:57:18 GMT+0800 (Malay Peninsula Standard Time),,s10w116,focus,
Fri Aug 21 2015 16:57:18 GMT+0800 (Malay Peninsula Standard Time),,s10w117,focus,
Fri Aug 21 2015 16:57:19 GMT+0800 (Malay Peninsula Standard Time),,s10w118,focus,
Fri Aug 21 2015 16:57:20 GMT+0800 (Malay Peninsula Standard Time),,s10w119,focus,
Fri Aug 21 2015 16:57:20 GMT+0800 (Malay Peninsula Standard Time),,s10w120,focus,
Fri Aug 21 2015 16:57:20 GMT+0800 (Malay Peninsula Standard Time),,s10w121,focus,
Fri Aug 21 2015 16:57:21 GMT+0800 (Malay Peninsula Standard Time),,s10w122,focus,
Fri Aug 21 2015 16:57:22 GMT+0800 (Malay Peninsula Standard Time),,s10w123,focus,
Fri Aug 21 2015 16:57:26 GMT+0800 (Malay Peninsula Standard Time),,s10w124,focus,
Fri Aug 21 2015 16:57:26 GMT+0800 (Malay Peninsula Standard Time),,s10w125,focus,
Fri Aug 21 2015 16:57:27 GMT+0800 (Malay Peninsula Standard Time),,s10w126,focus,
Fri Aug 21 2015 16:57:27 GMT+0800 (Malay Peninsula Standard Time),,s10w127,focus,
Fri Aug 21 2015 16:57:28 GMT+0800 (Malay Peninsula Standard Time),,s10w128,focus,
Fri Aug 21 2015 16:57:31 GMT+0800 (Malay Peninsula Standard Time),,s10w129,focus,
Fri Aug 21 2015 16:57:31 GMT+0800 (Malay Peninsula Standard Time),,s10w130,focus,
Fri Aug 21 2015 16:57:31 GMT+0800 (Malay Peninsula Standard Time),,s10w131,focus,
Fri Aug 21 2015 16:57:32 GMT+0800 (Malay Peninsula Standard Time),,s10w132,focus,
Fri Aug 21 2015 16:57:33 GMT+0800 (Malay Peninsula Standard Time),,s10w133,focus,
Fri Aug 21 2015 16:57:34 GMT+0800 (Malay Peninsula Standard Time),,s10w134,focus,
Fri Aug 21 2015 16:57:34 GMT+0800 (Malay Peninsula Standard Time),,s10w135,focus,
Fri Aug 21 2015 16:57:38 GMT+0800 (Malay Peninsula Standard Time),,s10w136,focus,
Fri Aug 21 2015 16:57:38 GMT+0800 (Malay Peninsula Standard Time),,s10w137,focus,
Fri Aug 21 2015 16:57:39 GMT+0800 (Malay Peninsula Standard Time),,s10w138,focus,
Fri Aug 21 2015 16:57:39 GMT+0800 (Malay Peninsula Standard Time),,s10w139,focus,
Fri Aug 21 2015 16:57:39 GMT+0800 (Malay Peninsula Standard Time),,s10w140,focus,
Fri Aug 21 2015 16:57:40 GMT+0800 (Malay Peninsula Standard Time),,s10w141,focus,
Fri Aug 21 2015 16:57:40 GMT+0800 (Malay Peninsula Standard Time),,s10w142,focus,
Fri Aug 21 2015 16:57:41 GMT+0800 (Malay Peninsula Standard Time),,s10w143,focus,
Fri Aug 21 2015 16:57:41 GMT+0800 (Malay Peninsula Standard Time),,s10w144,focus,
Fri Aug 21 2015 16:57:43 GMT+0800 (Malay Peninsula Standard Time),,s10w145,focus,
Fri Aug 21 2015 16:57:45 GMT+0800 (Malay Peninsula Standard Time),,s10w146,focus,
Fri Aug 21 2015 16:57:45 GMT+0800 (Malay Peninsula Standard Time),,s10w147,focus,
Fri Aug 21 2015 16:57:46 GMT+0800 (Malay Peninsula Standard Time),,s10w148,focus,
Fri Aug 21 2015 16:57:47 GMT+0800 (Malay Peninsula Standard Time),,s10w149,focus,
Fri Aug 21 2015 16:57:47 GMT+0800 (Malay Peninsula Standard Time),,s10w150,focus,
Fri Aug 21 2015 16:57:47 GMT+0800 (Malay Peninsula Standard Time),,s10w151,focus,
Fri Aug 21 2015 16:57:47 GMT+0800 (Malay Peninsula Standard Time),,s10w152,focus,
Fri Aug 21 2015 16:57:48 GMT+0800 (Malay Peninsula Standard Time),,s10w153,focus,
Fri Aug 21 2015 16:57:49 GMT+0800 (Malay Peninsula Standard Time),,s10w154,focus,
Fri Aug 21 2015 16:57:50 GMT+0800 (Malay Peninsula Standard Time),,s10w155,focus,
Fri Aug 21 2015 16:57:50 GMT+0800 (Malay Peninsula Standard Time),,s10w156,focus,
Fri Aug 21 2015 16:57:51 GMT+0800 (Malay Peninsula Standard Time),,s10w157,focus,
Fri Aug 21 2015 16:57:52 GMT+0800 (Malay Peninsula Standard Time),,s10w158,focus,
Fri Aug 21 2015 16:57:52 GMT+0800 (Malay Peninsula Standard Time),,s10w159,focus,
Fri Aug 21 2015 16:57:53 GMT+0800 (Malay Peninsula Standard Time),,s10w160,focus,
Fri Aug 21 2015 16:57:53 GMT+0800 (Malay Peninsula Standard Time),,s10w161,focus,
Fri Aug 21 2015 16:57:53 GMT+0800 (Malay Peninsula Standard Time),,s10w162,focus,
Fri Aug 21 2015 16:57:54 GMT+0800 (Malay Peninsula Standard Time),,s10w163,focus,
Fri Aug 21 2015 16:57:54 GMT+0800 (Malay Peninsula Standard Time),,s10w164,focus,
Fri Aug 21 2015 16:57:55 GMT+0800 (Malay Peninsula Standard Time),,s10w165,focus,
Fri Aug 21 2015 16:57:56 GMT+0800 (Malay Peninsula Standard Time),,s10w166,focus,
Fri Aug 21 2015 16:57:56 GMT+0800 (Malay Peninsula Standard Time),,s10w167,focus,
Fri Aug 21 2015 16:57:57 GMT+0800 (Malay Peninsula Standard Time),,s10w168,focus,
Fri Aug 21 2015 16:57:57 GMT+0800 (Malay Peninsula Standard Time),,s10w169,focus,
Fri Aug 21 2015 16:57:58 GMT+0800 (Malay Peninsula Standard Time),,s10w170,focus,
Fri Aug 21 2015 16:57:58 GMT+0800 (Malay Peninsula Standard Time),,s10w171,focus,
Fri Aug 21 2015 16:57:59 GMT+0800 (Malay Peninsula Standard Time),,s10w172,focus,
Fri Aug 21 2015 16:57:59 GMT+0800 (Malay Peninsula Standard Time),,s10w173,focus,
Fri Aug 21 2015 16:58:00 GMT+0800 (Malay Peninsula Standard Time),,s10w174,focus,
Fri Aug 21 2015 16:58:04 GMT+0800 (Malay Peninsula Standard Time),,s10w175,focus,
Fri Aug 21 2015 16:58:04 GMT+0800 (Malay Peninsula Standard Time),,s10w176,focus,
Fri Aug 21 2015 16:58:04 GMT+0800 (Malay Peninsula Standard Time),,s10w177,focus,
Fri Aug 21 2015 16:58:04 GMT+0800 (Malay Peninsula Standard Time),,s10w178,focus,
Fri Aug 21 2015 16:58:05 GMT+0800 (Malay Peninsula Standard Time),,s10w179,focus,
Fri Aug 21 2015 16:58:05 GMT+0800 (Malay Peninsula Standard Time),,s10w180,focus,
Fri Aug 21 2015 16:58:05 GMT+0800 (Malay Peninsula Standard Time),,s10w181,focus,
Fri Aug 21 2015 16:58:05 GMT+0800 (Malay Peninsula Standard Time),,s10w182,focus,
Fri Aug 21 2015 16:58:06 GMT+0800 (Malay Peninsula Standard Time),,s11w1,focus,
Fri Aug 21 2015 16:58:11 GMT+0800 (Malay Peninsula Standard Time),,s11w2,focus,
Fri Aug 21 2015 16:58:12 GMT+0800 (Malay Peninsula Standard Time),,s11w3,focus,
Fri Aug 21 2015 16:58:12 GMT+0800 (Malay Peninsula Standard Time),,s11w4,focus,
Fri Aug 21 2015 16:58:13 GMT+0800 (Malay Peninsula Standard Time),,s11w5,focus,
Fri Aug 21 2015 16:58:13 GMT+0800 (Malay Peninsula Standard Time),,s11w6,focus,
Fri Aug 21 2015 16:58:14 GMT+0800 (Malay Peninsula Standard Time),,s11w7,focus,
Fri Aug 21 2015 16:58:14 GMT+0800 (Malay Peninsula Standard Time),,s11w8,focus,
Fri Aug 21 2015 16:58:15 GMT+0800 (Malay Peninsula Standard Time),,s11w9,focus,
Fri Aug 21 2015 16:58:15 GMT+0800 (Malay Peninsula Standard Time),,s11w10,focus,
Fri Aug 21 2015 16:58:16 GMT+0800 (Malay Peninsula Standard Time),,s11w11,focus,
Fri Aug 21 2015 16:58:16 GMT+0800 (Malay Peninsula Standard Time),,s11w12,focus,
Fri Aug 21 2015 16:58:16 GMT+0800 (Malay Peninsula Standard Time),,s11w13,focus,
Fri Aug 21 2015 16:58:19 GMT+0800 (Malay Peninsula Standard Time),,s11w13,label,"^"
Fri Aug 21 2015 16:58:19 GMT+0800 (Malay Peninsula Standard Time),,s11w14,focus,
Fri Aug 21 2015 16:58:19 GMT+0800 (Malay Peninsula Standard Time),,s11w15,focus,
Fri Aug 21 2015 16:58:20 GMT+0800 (Malay Peninsula Standard Time),,s11w16,focus,
Fri Aug 21 2015 16:58:20 GMT+0800 (Malay Peninsula Standard Time),,s11w17,focus,
Fri Aug 21 2015 16:58:21 GMT+0800 (Malay Peninsula Standard Time),,s11w18,focus,
Fri Aug 21 2015 16:58:21 GMT+0800 (Malay Peninsula Standard Time),,s11w19,focus,
Fri Aug 21 2015 16:58:22 GMT+0800 (Malay Peninsula Standard Time),,s11w20,focus,
Fri Aug 21 2015 16:58:22 GMT+0800 (Malay Peninsula Standard Time),,s11w21,focus,
Fri Aug 21 2015 16:58:22 GMT+0800 (Malay Peninsula Standard Time),,s11w22,focus,
Fri Aug 21 2015 16:58:23 GMT+0800 (Malay Peninsula Standard Time),,s11w23,focus,
Fri Aug 21 2015 16:58:23 GMT+0800 (Malay Peninsula Standard Time),,s11w24,focus,
Fri Aug 21 2015 16:58:24 GMT+0800 (Malay Peninsula Standard Time),,s11w25,focus,
Fri Aug 21 2015 16:58:24 GMT+0800 (Malay Peninsula Standard Time),,s11w26,focus,
Fri Aug 21 2015 16:58:24 GMT+0800 (Malay Peninsula Standard Time),,s11w27,focus,
Fri Aug 21 2015 16:58:25 GMT+0800 (Malay Peninsula Standard Time),,s11w28,focus,
Fri Aug 21 2015 16:58:26 GMT+0800 (Malay Peninsula Standard Time),,s11w29,focus,
Fri Aug 21 2015 16:58:27 GMT+0800 (Malay Peninsula Standard Time),,s11w30,focus,
Fri Aug 21 2015 16:58:27 GMT+0800 (Malay Peninsula Standard Time),,s11w31,focus,
Fri Aug 21 2015 16:58:28 GMT+0800 (Malay Peninsula Standard Time),,s12w1,focus,
Fri Aug 21 2015 16:58:28 GMT+0800 (Malay Peninsula Standard Time),,s12w2,focus,
Fri Aug 21 2015 16:58:29 GMT+0800 (Malay Peninsula Standard Time),,s12w3,focus,
Fri Aug 21 2015 16:58:36 GMT+0800 (Malay Peninsula Standard Time),,s12w4,focus,
Fri Aug 21 2015 16:58:36 GMT+0800 (Malay Peninsula Standard Time),,s12w5,focus,
Fri Aug 21 2015 16:58:36 GMT+0800 (Malay Peninsula Standard Time),,s12w6,focus,
Fri Aug 21 2015 16:58:37 GMT+0800 (Malay Peninsula Standard Time),,s12w6,label,"G"
Fri Aug 21 2015 16:58:37 GMT+0800 (Malay Peninsula Standard Time),,s12w7,focus,
Fri Aug 21 2015 16:58:38 GMT+0800 (Malay Peninsula Standard Time),,s12w8,focus,
Fri Aug 21 2015 16:58:38 GMT+0800 (Malay Peninsula Standard Time),,s12w9,focus,
Fri Aug 21 2015 16:58:38 GMT+0800 (Malay Peninsula Standard Time),,s12w10,focus,
Fri Aug 21 2015 16:58:39 GMT+0800 (Malay Peninsula Standard Time),,s12w11,focus,
Fri Aug 21 2015 16:58:39 GMT+0800 (Malay Peninsula Standard Time),,s12w12,focus,
Fri Aug 21 2015 16:58:39 GMT+0800 (Malay Peninsula Standard Time),,s12w13,focus,
Fri Aug 21 2015 16:58:40 GMT+0800 (Malay Peninsula Standard Time),,s12w14,focus,
Fri Aug 21 2015 16:58:40 GMT+0800 (Malay Peninsula Standard Time),,s12w15,focus,
Fri Aug 21 2015 16:58:41 GMT+0800 (Malay Peninsula Standard Time),,s12w16,focus,
Fri Aug 21 2015 16:58:41 GMT+0800 (Malay Peninsula Standard Time),,s12w17,focus,
Fri Aug 21 2015 16:58:41 GMT+0800 (Malay Peninsula Standard Time),,s12w18,focus,
Fri Aug 21 2015 16:58:42 GMT+0800 (Malay Peninsula Standard Time),,s12w19,focus,
Fri Aug 21 2015 16:58:43 GMT+0800 (Malay Peninsula Standard Time),,s12w20,focus,
Fri Aug 21 2015 16:58:43 GMT+0800 (Malay Peninsula Standard Time),,s12w21,focus,
Fri Aug 21 2015 16:58:44 GMT+0800 (Malay Peninsula Standard Time),,s12w21,label,"^"
Fri Aug 21 2015 16:58:44 GMT+0800 (Malay Peninsula Standard Time),,s12w22,focus,
Fri Aug 21 2015 16:58:45 GMT+0800 (Malay Peninsula Standard Time),,s12w23,focus,
Fri Aug 21 2015 16:58:49 GMT+0800 (Malay Peninsula Standard Time),,s12w23,label,"^"
Fri Aug 21 2015 16:58:53 GMT+0800 (Malay Peninsula Standard Time),,s12w24,focus,
Fri Aug 21 2015 16:58:57 GMT+0800 (Malay Peninsula Standard Time),,s12w25,focus,
Fri Aug 21 2015 16:58:58 GMT+0800 (Malay Peninsula Standard Time),,s12w26,focus,
Fri Aug 21 2015 16:58:58 GMT+0800 (Malay Peninsula Standard Time),,s12w27,focus,
Fri Aug 21 2015 16:58:59 GMT+0800 (Malay Peninsula Standard Time),,s12w28,focus,
Fri Aug 21 2015 16:58:59 GMT+0800 (Malay Peninsula Standard Time),,s12w29,focus,
Fri Aug 21 2015 16:59:00 GMT+0800 (Malay Peninsula Standard Time),,s12w30,focus,
Fri Aug 21 2015 16:59:01 GMT+0800 (Malay Peninsula Standard Time),,s12w31,focus,
Fri Aug 21 2015 16:59:02 GMT+0800 (Malay Peninsula Standard Time),,s12w32,focus,
Fri Aug 21 2015 16:59:03 GMT+0800 (Malay Peninsula Standard Time),,s12w33,focus,
Fri Aug 21 2015 16:59:03 GMT+0800 (Malay Peninsula Standard Time),,s12w34,focus,
Fri Aug 21 2015 16:59:03 GMT+0800 (Malay Peninsula Standard Time),,s12w35,focus,
Fri Aug 21 2015 16:59:03 GMT+0800 (Malay Peninsula Standard Time),,s13w1,focus,
Fri Aug 21 2015 16:59:11 GMT+0800 (Malay Peninsula Standard Time),,s13w2,focus,
Fri Aug 21 2015 16:59:11 GMT+0800 (Malay Peninsula Standard Time),,s13w3,focus,
Fri Aug 21 2015 16:59:12 GMT+0800 (Malay Peninsula Standard Time),,s13w4,focus,
Fri Aug 21 2015 16:59:14 GMT+0800 (Malay Peninsula Standard Time),,s13w5,focus,
Fri Aug 21 2015 16:59:15 GMT+0800 (Malay Peninsula Standard Time),,s13w4,focus,
Fri Aug 21 2015 16:59:17 GMT+0800 (Malay Peninsula Standard Time),,s13w4,label,"V"
Fri Aug 21 2015 16:59:17 GMT+0800 (Malay Peninsula Standard Time),,s13w5,focus,
Fri Aug 21 2015 16:59:18 GMT+0800 (Malay Peninsula Standard Time),,s13w6,focus,
Fri Aug 21 2015 16:59:18 GMT+0800 (Malay Peninsula Standard Time),,s13w7,focus,
Fri Aug 21 2015 16:59:19 GMT+0800 (Malay Peninsula Standard Time),,s13w8,focus,
Fri Aug 21 2015 16:59:19 GMT+0800 (Malay Peninsula Standard Time),,s13w9,focus,
Fri Aug 21 2015 16:59:20 GMT+0800 (Malay Peninsula Standard Time),,s13w10,focus,
Fri Aug 21 2015 16:59:20 GMT+0800 (Malay Peninsula Standard Time),,s13w11,focus,
Fri Aug 21 2015 16:59:21 GMT+0800 (Malay Peninsula Standard Time),,s13w12,focus,
Fri Aug 21 2015 16:59:21 GMT+0800 (Malay Peninsula Standard Time),,s13w13,focus,
Fri Aug 21 2015 16:59:22 GMT+0800 (Malay Peninsula Standard Time),,s13w14,focus,
Fri Aug 21 2015 16:59:22 GMT+0800 (Malay Peninsula Standard Time),,s13w15,focus,
Fri Aug 21 2015 16:59:22 GMT+0800 (Malay Peninsula Standard Time),,s13w16,focus,
Fri Aug 21 2015 16:59:23 GMT+0800 (Malay Peninsula Standard Time),,s13w17,focus,
Fri Aug 21 2015 16:59:23 GMT+0800 (Malay Peninsula Standard Time),,s13w18,focus,
Fri Aug 21 2015 16:59:24 GMT+0800 (Malay Peninsula Standard Time),,s13w19,focus,
Fri Aug 21 2015 16:59:24 GMT+0800 (Malay Peninsula Standard Time),,s13w20,focus,
Fri Aug 21 2015 16:59:25 GMT+0800 (Malay Peninsula Standard Time),,s13w21,focus,
Fri Aug 21 2015 16:59:26 GMT+0800 (Malay Peninsula Standard Time),,s13w22,focus,
Fri Aug 21 2015 16:59:26 GMT+0800 (Malay Peninsula Standard Time),,s13w23,focus,
Fri Aug 21 2015 16:59:26 GMT+0800 (Malay Peninsula Standard Time),,s13w24,focus,
Fri Aug 21 2015 16:59:28 GMT+0800 (Malay Peninsula Standard Time),,s13w25,focus,
Fri Aug 21 2015 16:59:29 GMT+0800 (Malay Peninsula Standard Time),,s13w26,focus,
Fri Aug 21 2015 16:59:29 GMT+0800 (Malay Peninsula Standard Time),,s13w27,focus,
Fri Aug 21 2015 16:59:30 GMT+0800 (Malay Peninsula Standard Time),,s13w28,focus,
Fri Aug 21 2015 16:59:30 GMT+0800 (Malay Peninsula Standard Time),,s13w29,focus,
Fri Aug 21 2015 16:59:32 GMT+0800 (Malay Peninsula Standard Time),,s13w29,label,"^"
Fri Aug 21 2015 16:59:33 GMT+0800 (Malay Peninsula Standard Time),,s13w30,focus,
Fri Aug 21 2015 16:59:33 GMT+0800 (Malay Peninsula Standard Time),,s13w31,focus,
Fri Aug 21 2015 16:59:34 GMT+0800 (Malay Peninsula Standard Time),,s13w32,focus,
Fri Aug 21 2015 16:59:34 GMT+0800 (Malay Peninsula Standard Time),,s13w33,focus,
Fri Aug 21 2015 16:59:35 GMT+0800 (Malay Peninsula Standard Time),,s13w34,focus,
Fri Aug 21 2015 16:59:35 GMT+0800 (Malay Peninsula Standard Time),,s13w35,focus,
Fri Aug 21 2015 16:59:36 GMT+0800 (Malay Peninsula Standard Time),,s13w36,focus,
Fri Aug 21 2015 16:59:38 GMT+0800 (Malay Peninsula Standard Time),,s13w37,focus,
Fri Aug 21 2015 16:59:38 GMT+0800 (Malay Peninsula Standard Time),,s13w38,focus,
Fri Aug 21 2015 16:59:40 GMT+0800 (Malay Peninsula Standard Time),,s13w39,focus,
Fri Aug 21 2015 16:59:40 GMT+0800 (Malay Peninsula Standard Time),,s13w40,focus,
Fri Aug 21 2015 16:59:41 GMT+0800 (Malay Peninsula Standard Time),,s13w41,focus,
Fri Aug 21 2015 16:59:41 GMT+0800 (Malay Peninsula Standard Time),,s13w42,focus,
Fri Aug 21 2015 16:59:41 GMT+0800 (Malay Peninsula Standard Time),,s13w43,focus,
Fri Aug 21 2015 16:59:42 GMT+0800 (Malay Peninsula Standard Time),,s13w44,focus,
Fri Aug 21 2015 16:59:42 GMT+0800 (Malay Peninsula Standard Time),,s13w45,focus,
Fri Aug 21 2015 16:59:43 GMT+0800 (Malay Peninsula Standard Time),,s13w46,focus,
Fri Aug 21 2015 16:59:43 GMT+0800 (Malay Peninsula Standard Time),,s13w47,focus,
Fri Aug 21 2015 16:59:43 GMT+0800 (Malay Peninsula Standard Time),,s13w48,focus,
Fri Aug 21 2015 16:59:45 GMT+0800 (Malay Peninsula Standard Time),,s13w49,focus,
Fri Aug 21 2015 16:59:46 GMT+0800 (Malay Peninsula Standard Time),,s13w50,focus,
Fri Aug 21 2015 16:59:47 GMT+0800 (Malay Peninsula Standard Time),,s13w51,focus,
Fri Aug 21 2015 16:59:47 GMT+0800 (Malay Peninsula Standard Time),,s13w52,focus,
Fri Aug 21 2015 16:59:48 GMT+0800 (Malay Peninsula Standard Time),,s13w53,focus,
Fri Aug 21 2015 16:59:48 GMT+0800 (Malay Peninsula Standard Time),,s13w54,focus,
Fri Aug 21 2015 16:59:49 GMT+0800 (Malay Peninsula Standard Time),,s13w55,focus,
Fri Aug 21 2015 16:59:50 GMT+0800 (Malay Peninsula Standard Time),,s13w56,focus,
Fri Aug 21 2015 16:59:51 GMT+0800 (Malay Peninsula Standard Time),,s13w57,focus,
Fri Aug 21 2015 16:59:53 GMT+0800 (Malay Peninsula Standard Time),,s13w58,focus,
Fri Aug 21 2015 16:59:54 GMT+0800 (Malay Peninsula Standard Time),,s13w59,focus,
Fri Aug 21 2015 16:59:56 GMT+0800 (Malay Peninsula Standard Time),,s13w58,focus,
Fri Aug 21 2015 16:59:59 GMT+0800 (Malay Peninsula Standard Time),,s13w59,focus,
Fri Aug 21 2015 17:00:00 GMT+0800 (Malay Peninsula Standard Time),,s13w60,focus,
Fri Aug 21 2015 17:00:02 GMT+0800 (Malay Peninsula Standard Time),,s13w60,label,"A"
Fri Aug 21 2015 17:00:03 GMT+0800 (Malay Peninsula Standard Time),,s13w61,focus,
Fri Aug 21 2015 17:00:04 GMT+0800 (Malay Peninsula Standard Time),,s13w61,label,"^"
Fri Aug 21 2015 17:00:06 GMT+0800 (Malay Peninsula Standard Time),,s13w62,focus,
Fri Aug 21 2015 17:00:06 GMT+0800 (Malay Peninsula Standard Time),,s13w63,focus,
Fri Aug 21 2015 17:00:07 GMT+0800 (Malay Peninsula Standard Time),,s13w64,focus,
Fri Aug 21 2015 17:00:12 GMT+0800 (Malay Peninsula Standard Time),,s13w65,focus,
Fri Aug 21 2015 17:00:12 GMT+0800 (Malay Peninsula Standard Time),,s13w66,focus,
Fri Aug 21 2015 17:00:13 GMT+0800 (Malay Peninsula Standard Time),,s13w67,focus,
Fri Aug 21 2015 17:00:13 GMT+0800 (Malay Peninsula Standard Time),,s13w68,focus,
Fri Aug 21 2015 17:00:26 GMT+0800 (Malay Peninsula Standard Time),,s13w69,focus,
Fri Aug 21 2015 17:00:26 GMT+0800 (Malay Peninsula Standard Time),,s13w70,focus,
Fri Aug 21 2015 17:00:27 GMT+0800 (Malay Peninsula Standard Time),,s13w71,focus,
Fri Aug 21 2015 17:00:27 GMT+0800 (Malay Peninsula Standard Time),,s13w72,focus,
Fri Aug 21 2015 17:00:27 GMT+0800 (Malay Peninsula Standard Time),,s13w73,focus,
Fri Aug 21 2015 17:00:28 GMT+0800 (Malay Peninsula Standard Time),,s13w74,focus,
Fri Aug 21 2015 17:00:28 GMT+0800 (Malay Peninsula Standard Time),,s13w75,focus,
Fri Aug 21 2015 17:00:29 GMT+0800 (Malay Peninsula Standard Time),,s13w76,focus,
Fri Aug 21 2015 17:00:29 GMT+0800 (Malay Peninsula Standard Time),,s13w77,focus,
Fri Aug 21 2015 17:00:30 GMT+0800 (Malay Peninsula Standard Time),,s13w78,focus,
Fri Aug 21 2015 17:00:31 GMT+0800 (Malay Peninsula Standard Time),,s13w79,focus,
Fri Aug 21 2015 17:00:32 GMT+0800 (Malay Peninsula Standard Time),,s13w80,focus,
Fri Aug 21 2015 17:00:33 GMT+0800 (Malay Peninsula Standard Time),,s13w81,focus,
Fri Aug 21 2015 17:00:33 GMT+0800 (Malay Peninsula Standard Time),,s13w82,focus,
Fri Aug 21 2015 17:00:34 GMT+0800 (Malay Peninsula Standard Time),,s13w83,focus,
Fri Aug 21 2015 17:00:35 GMT+0800 (Malay Peninsula Standard Time),,s13w84,focus,
Fri Aug 21 2015 17:00:36 GMT+0800 (Malay Peninsula Standard Time),,s13w85,focus,
Fri Aug 21 2015 17:00:36 GMT+0800 (Malay Peninsula Standard Time),,s13w86,focus,
Fri Aug 21 2015 17:00:36 GMT+0800 (Malay Peninsula Standard Time),,s13w87,focus,
Fri Aug 21 2015 17:00:37 GMT+0800 (Malay Peninsula Standard Time),,s13w88,focus,
Fri Aug 21 2015 17:00:38 GMT+0800 (Malay Peninsula Standard Time),,s13w89,focus,
