Fri Aug 21 2015 16:23:34 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Aug 21 2015 16:52:36 GMT+0800 (Malay Peninsula Standard Time),,s7w72,label,"^"
Fri Aug 21 2015 16:52:37 GMT+0800 (Malay Peninsula Standard Time),,s7w73,focus,
Fri Aug 21 2015 16:52:38 GMT+0800 (Malay Peninsula Standard Time),,s7w74,focus,
Fri Aug 21 2015 16:52:40 GMT+0800 (Malay Peninsula Standard Time),,s7w75,focus,
Fri Aug 21 2015 16:52:40 GMT+0800 (Malay Peninsula Standard Time),,s7w76,focus,
Fri Aug 21 2015 16:52:41 GMT+0800 (Malay Peninsula Standard Time),,s7w76,label,"^"
Fri Aug 21 2015 16:52:43 GMT+0800 (Malay Peninsula Standard Time),,s7w77,focus,
Fri Aug 21 2015 16:52:43 GMT+0800 (Malay Peninsula Standard Time),,s7w78,focus,
Fri Aug 21 2015 16:52:44 GMT+0800 (Malay Peninsula Standard Time),,s7w79,focus,
Fri Aug 21 2015 16:52:45 GMT+0800 (Malay Peninsula Standard Time),,s7w80,focus,
Fri Aug 21 2015 16:52:45 GMT+0800 (Malay Peninsula Standard Time),,s7w81,focus,
Fri Aug 21 2015 16:52:45 GMT+0800 (Malay Peninsula Standard Time),,s7w82,focus,
Fri Aug 21 2015 16:52:46 GMT+0800 (Malay Peninsula Standard Time),,s7w83,focus,
Fri Aug 21 2015 16:52:46 GMT+0800 (Malay Peninsula Standard Time),,s7w84,focus,
Fri Aug 21 2015 16:52:47 GMT+0800 (Malay Peninsula Standard Time),,s7w85,focus,
Fri Aug 21 2015 16:52:47 GMT+0800 (Malay Peninsula Standard Time),,s7w86,focus,
Fri Aug 21 2015 16:52:47 GMT+0800 (Malay Peninsula Standard Time),,s7w87,focus,
Fri Aug 21 2015 16:52:56 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
